2949,"Dell 2in1 Inspiron 7420 Laptop - Intel i3-1215U, 8GB, 256GB, Windows 11+MSO'21, 14.0""/35.56Cms FHD+ WVA Touch 250 nits Narrow Border, Backlit KB and FPR (Platinum Silver, D560780WIN9S, 1.57Kgs)"
44468,"Lenovo B50-70 Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8/ 2GB Graph) (59-427747)(15.6 inch, Black, 2.32 kg)"
2949,"Dell 2in1 Inspiron 7420 Laptop - Intel i3-1215U, 8GB, 256GB, Windows 11+MSO'21, 14.0""/35.56Cms FHD+ WVA Touch 250 nits Narrow Border, Backlit KB and FPR (Platinum Silver, D560780WIN9S, 1.57Kgs)"
44468,"Lenovo B50-70 Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8/ 2GB Graph) (59-427747)(15.6 inch, Black, 2.32 kg)"
2949,"Dell 2in1 Inspiron 7420 Laptop - Intel i3-1215U, 8GB, 256GB, Windows 11+MSO'21, 14.0""/35.56Cms FHD+ WVA Touch 250 nits Narrow Border, Backlit KB and FPR (Platinum Silver, D560780WIN9S, 1.57Kgs)"
44468,"Lenovo B50-70 Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8/ 2GB Graph) (59-427747)(15.6 inch, Black, 2.32 kg)"
